0.3554701507091522,0.45158231258392334,0.3718118667602539,0.46077656745910645,0.37887755036354065,0.48109301924705505,0.3794196546077728,0.5011088848114014,0.38010725378990173,0.5155879259109497,0.36033380031585693,0.5051196217536926,0.36897802352905273,0.5275985598564148,0.3761499226093292,0.5366491675376892,0.38108745217323303,0.5427567362785339,0.35297292470932007,0.5068622827529907,0.3630642890930176,0.5268833637237549,0.37154674530029297,0.5339300036430359,0.377888023853302,0.5371407866477966,0.34982573986053467,0.5048750042915344,0.3596791625022888,0.5222565531730652,0.3679540753364563,0.5278080105781555,0.3737475574016571,0.5305885672569275,0.34943488240242004,0.5018243789672852,0.3555125594139099,0.5170117616653442,0.36284175515174866,0.5222350358963013,0.36863863468170166,0.5242017507553101,0.5286691784858704,0.294469952583313,0.5276405811309814,0.2689898908138275,0.5137490630149841,0.252534419298172,0.4964353144168854,0.24680210649967194,0.4823247492313385,0.24287743866443634,0.49598193168640137,0.2778688073158264,0.47160932421684265,0.2628418803215027,0.4578564167022705,0.25166943669319153,0.4475024938583374,0.24279460310935974,0.4894365072250366,0.2916186451911926,0.46468794345855713,0.2747640609741211,0.4515053331851959,0.2605501413345337,0.4426248073577881,0.24816930294036865,0.4860890209674835,0.2978755831718445,0.46336671710014343,0.2821113169193268,0.45144742727279663,0.268009215593338,0.443576842546463,0.25565987825393677,0.4849551022052765,0.2992005944252014,0.4668113887310028,0.28679803013801575,0.4565107524394989,0.2755688428878784,0.4492846429347992,0.26511216163635254,0.3687911927700043,0.2769368886947632,0.5993679165840149,0.25117385387420654,0.3927532434463501,0.07505451887845993,0.5702475905418396,0.06637664884328842
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.35862645506858826,0.2673366963863373,0.6080574989318848,0.2517920434474945,0.39282339811325073,0.07582199573516846,0.5704571008682251,0.06752214580774307
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.5622525215148926,0.3301163911819458,0.5499494671821594,0.31321144104003906,0.5356066823005676,0.3139888346195221,0.522952675819397,0.3236687183380127,0.5119290351867676,0.3318532407283783,0.5327277183532715,0.3452589213848114,0.5072214603424072,0.35454508662223816,0.49235737323760986,0.35862427949905396,0.4810507297515869,0.3621131181716919,0.5344730615615845,0.35817408561706543,0.508076548576355,0.3681916892528534,0.4917672574520111,0.3720521926879883,0.4790450930595398,0.37457433342933655,0.5341108441352844,0.36417192220687866,0.5105023980140686,0.37262293696403503,0.49570128321647644,0.37589287757873535,0.48381802439689636,0.3774143159389496,0.5328298807144165,0.36579108238220215,0.5142337679862976,0.37278443574905396,0.5020169615745544,0.3756985366344452,0.4924147427082062,0.37634798884391785,0.3505557179450989,0.25919485092163086,0.6120730638504028,0.25299063324928284,0.39328575134277344,0.07764903455972672,0.5692381858825684,0.06897398084402084
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.5622278451919556,0.33148711919784546,0.5502544641494751,0.3145892024040222,0.5357781052589417,0.3141339421272278,0.5237083435058594,0.3242685794830322,0.5124390125274658,0.3321632146835327,0.5348079800605774,0.34437549114227295,0.5097434520721436,0.35434088110923767,0.4938287138938904,0.3586162328720093,0.48184913396835327,0.3614066243171692,0.5365967154502869,0.356912225484848,0.5109487771987915,0.36743149161338806,0.49398961663246155,0.3717379868030548,0.48057934641838074,0.37432238459587097,0.5358892679214478,0.3627699613571167,0.5127323865890503,0.3717118799686432,0.49747008085250854,0.3755382299423218,0.48503541946411133,0.37737515568733215,0.534371018409729,0.36474794149398804,0.5162871479988098,0.3721941113471985,0.503882884979248,0.3754197657108307,0.49411046504974365,0.3762746751308441,0.3503440320491791,0.256104439496994,0.6095711588859558,0.2531597316265106,0.3943835198879242,0.07875367999076843,0.5639501810073853,0.06970217823982239
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.5525710582733154,0.31762585043907166,0.5426111221313477,0.2987580895423889,0.5250747203826904,0.293132483959198,0.508871853351593,0.29862943291664124,0.4943317770957947,0.30223819613456726,0.5170260667800903,0.320978045463562,0.4922543168067932,0.32692310214042664,0.4751075506210327,0.3280858099460602,0.46337029337882996,0.32818058133125305,0.5180120468139648,0.33435386419296265,0.4929228127002716,0.33769690990448,0.4759232997894287,0.3371652364730835,0.4627913236618042,0.3364069163799286,0.5183183550834656,0.34220996499061584,0.4963245391845703,0.34437260031700134,0.48134297132492065,0.3453134000301361,0.469587504863739,0.34477779269218445,0.5194342732429504,0.34614694118499756,0.5012043118476868,0.3509676456451416,0.48864805698394775,0.35089603066444397,0.4790673851966858,0.3497582674026489,0.3419238328933716,0.24348801374435425,0.6153647303581238,0.25326868891716003,0.39470210671424866,0.07888737320899963,0.5642513036727905,0.06970499455928802
0.28949886560440063,0.2529100477695465,0.2962256073951721,0.235467329621315,0.30557161569595337,0.22739934921264648,0.316055029630661,0.23195791244506836,0.3237321078777313,0.24257813394069672,0.29847297072410583,0.2408878654241562,0.31481680274009705,0.2607310116291046,0.3247733414173126,0.2691556215286255,0.331977903842926,0.2734697461128235,0.29586538672447205,0.25863245129585266,0.313357412815094,0.2767139673233032,0.3251149654388428,0.28558558225631714,0.3338187336921692,0.2909766137599945,0.2954615652561188,0.2737313210964203,0.3122108578681946,0.290918231010437,0.3236544728279114,0.29803699254989624,0.332069993019104,0.30093201994895935,0.2969645857810974,0.28501322865486145,0.3101790249347687,0.3004968464374542,0.3192199766635895,0.3039563298225403,0.32631149888038635,0.3043760359287262,0.5423301458358765,0.30184873938560486,0.533561110496521,0.2783178389072418,0.5153653621673584,0.27082327008247375,0.4974755644798279,0.2759212851524353,0.4831826090812683,0.2785644829273224,0.5056105256080627,0.2993840277194977,0.47825291752815247,0.3002285063266754,0.46148717403411865,0.2992207109928131,0.448212206363678,0.2985996901988983,0.5051432251930237,0.3151281177997589,0.4772694706916809,0.3145236372947693,0.45913055539131165,0.3118758797645569,0.4444902539253235,0.308456152677536,0.5043821334838867,0.3225007951259613,0.47907599806785583,0.31940075755119324,0.4628327190876007,0.3156345784664154,0.4500836133956909,0.31106260418891907,0.5039361715316772,0.32398518919944763,0.4833381175994873,0.3193405866622925,0.47042348980903625,0.3150429129600525,0.4599599540233612,0.31075841188430786,0.3386702537536621,0.24035042524337769,0.617483377456665,0.25350064039230347,0.39633896946907043,0.07962294667959213,0.5648465156555176,0.07020511478185654
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.4944196045398712,0.3085264265537262,0.4953547418117523,0.29251518845558167,0.4925631284713745,0.2811662256717682,0.4866214990615845,0.2748682200908661,0.48013925552368164,0.2721059024333954,0.4762139916419983,0.29283690452575684,0.4641217589378357,0.29200682044029236,0.455687940120697,0.2917120158672333,0.4486193358898163,0.29195550084114075,0.47168922424316406,0.3024657666683197,0.4593290090560913,0.3003421127796173,0.45110616087913513,0.2986871600151062,0.44426843523979187,0.29712969064712524,0.46933817863464355,0.30958041548728943,0.4577319025993347,0.30732712149620056,0.4504339098930359,0.3054477572441101,0.44422534108161926,0.30359363555908203,0.46845415234565735,0.3146539628505707,0.4584261476993561,0.3129189610481262,0.4519754648208618,0.3112497329711914,0.4469150900840759,0.3096286952495575,0.3375503420829773,0.2398882657289505,0.5332360863685608,0.24159643054008484,0.3992162346839905,0.07981423288583755,0.548284649848938,0.07062162458896637
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.4357069432735443,0.241426482796669,0.4841669499874115,0.24068540334701538,0.4564967751502991,0.0785115584731102,0.5036219954490662,0.07070963084697723
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.3520287871360779,0.24119354784488678,0.5935620069503784,0.24805307388305664,0.41461461782455444,0.08007822930812836,0.5492078065872192,0.07268225401639938
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.3369598984718323,0.24208688735961914,0.6141894459724426,0.2540818154811859,0.39726516604423523,0.08008555322885513,0.5648184418678284,0.07266637682914734
